MSOA21CD,%_Owned-Outright,%_Own-mortgage,%_Own-Share,%_Social-rent,%_Private-rent,%_Rent-free,Empty %
E02000002,17.180616740088105,24.703490342256863,0.3388681802778719,40.630294815316844,14.13080311758726,0.27109454422229756,2.7448322602507624
E02000003,22.91413281440039,30.260277304792023,0.5837995621503284,12.697640476769642,29.117003162247627,0.024324981756263683,4.402821697883726
E02000004,27.177554438860973,37.437185929648244,0.6700167504187605,15.619765494137352,15.745393634840871,0.04187604690117253,3.30820770519263
E02000005,15.441761740514725,34.4919076678164,1.2470151233749005,24.19739984080658,20.668612364022287,0.21225789334040857,3.7410453701247017
E02000007,12.483539636555175,25.783513299973666,1.5801948907031866,40.8743745061891,15.854622070055308,0.23702923360547798,3.186726362918093
E02000008,14.27675585284281,28.0309364548495,0.9406354515050168,34.32274247491639,18.87541806020067,0.229933110367893,3.3235785953177257
E02000009,10.843096714909258,24.67263955892488,1.8148403399954054,33.769813921433496,26.510452561451874,0.11486331265793705,2.2742935906271535
E02000010,14.164471758852795,28.12408545507755,1.434006438396254,32.74802458296752,20.836991513023122,0.11706175007316359,2.5753585016095992
E02000011,23.501006036217305,29.175050301810867,0.5633802816901409,14.124748490945674,27.323943661971832,0.0,5.311871227364185
E02000012,25.138686131386862,39.56204379562044,0.291970802919708,11.737226277372264,19.27007299270073,0.0,4.0
E02000013,14.212740384615385,25.69110576923077,0.6310096153846154,36.237980769230774,20.703125,0.33052884615384615,2.1935096153846154
E02000014,14.038031319910516,25.307606263982102,0.5033557046979865,33.75279642058165,21.001118568232663,0.13982102908277405,5.257270693512305
E02000015,11.599133931333128,17.35230436127436,2.072378595731519,44.2932261057841,18.342097123414785,0.12372409526755336,6.2171357871945565
E02000016,5.3438891637803065,12.617516081147947,4.403760514596734,32.48391885205344,39.13904007916873,0.2721425037110341,5.739732805541811
E02000017,19.781346088144858,24.154424325247696,0.40997608472839087,10.112743423300309,40.006832934745475,0.0683293474547318,5.466347796378544
E02000018,12.586155229247828,25.74168414743782,0.5693736889421637,36.58975127359904,21.156727599640394,0.2097692538207971,3.146538807311957
E02000019,12.184115523465703,28.008423586040916,2.256317689530686,34.356197352587245,19.614921780986762,0.09025270758122744,3.489771359807461
E02000020,10.907594155175962,27.701173080880842,3.6633052068326815,30.047334842560197,23.358715785140976,0.5556698909240585,3.766207038485285
E02000021,17.656500802568218,26.869983948635635,0.9309791332263242,19.58266452648475,28.764044943820227,0.2568218298555377,5.93900481540931
E02000022,3.7871033776867966,12.691914022517912,6.891845786421016,46.912316615489594,24.872057318321392,0.2729443875810304,4.571818491982259
E02000023,6.926097822206355,21.528025705105318,1.7136736879685828,45.805069617993574,18.921813637986435,0.1785076758300607,4.926811852909675
E02006799,13.408239700374533,27.490636704119854,1.8726591760299627,29.662921348314608,24.49438202247191,0.19975031210986266,2.871410736579276
E02000024,35.44413226712773,29.88977739355954,0.7996542035876377,7.283336935379295,23.27642100713205,0.02161227577263886,3.2850659174411065
E02000025,27.32423383981458,27.78779294360031,0.84985835694051,14.035539531290238,26.39711563224311,0.05150656708730364,3.5539531290239506
E02000026,37.29142413659294,32.402017850213426,0.8149010477299184,5.626697710516105,21.303841676367867,0.0,2.561117578579744
