MSOA21CD,MSOA21NM,Log10-tot,Log10-VSO,Log10-ASB,Log10-Bur,Mixed tenures,Owned & Private,More private rent,More owned,More social rent,Log10-vac,Most deprived,Mixed extremes,Mixed less deprived,Mixed most deprived,Less deprived,Mainly flats,Mainly houses,Mixed types,Log10-price
E02000068,Bexley 004,2.266812381011224,1.7176409350228183,1.6463950162260952,1.3109288739282017,0.0,0.0,0.0,0.0,1.0,0.9005796072743439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.58694220642176
E02000069,Bexley 005,1.888652702232531,1.4068108088402842,1.317545987522129,0.9328547211146048,0.0,0.0,0.0,1.0,0.0,0.5642984901277768,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6193813725021866
E02000070,Bexley 006,1.7690703393392413,1.193446163683079,1.2910395670475738,0.6898379347955469,0.0,0.0,0.0,1.0,0.0,0.5929279217874904,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.675420541556952
E02000071,Bexley 007,1.910332606936426,1.43111836271092,1.313805104208425,0.7888497826695141,0.0,0.0,0.0,1.0,0.0,0.4973651049117633,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6369276355632825
E02000072,Bexley 008,1.9753690816142655,1.500387212905155,1.3237620945543405,0.9816359646895392,0.0,0.0,0.0,0.0,1.0,0.641976566669427,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.615468129483301
E02000073,Bexley 009,1.5575726301157715,0.9762232005519816,0.9498942618296324,0.7335758584957947,0.0,0.0,0.0,1.0,0.0,0.4245769331605381,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.693454258985055
E02000074,Bexley 010,1.9482530437494776,1.4760207091217965,1.305564489962192,0.9477630962603988,0.0,0.0,0.0,0.0,1.0,0.4719968956257024,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.643203036345877
E02000075,Bexley 011,1.6225441346488088,1.1048050290208824,1.0739284625478125,0.4435634784071148,0.0,0.0,0.0,1.0,0.0,0.4531087963133453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.711048588345813
E02000077,Bexley 013,1.726677147409238,1.1915639457118887,1.2310724869955625,0.6674172801654787,0.0,0.0,0.0,1.0,0.0,0.3846121046076966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6961045626858335
E02000078,Bexley 014,1.5672798274615505,0.9880827190930922,0.928497029108848,0.6526699846830496,0.0,0.0,0.0,1.0,0.0,0.4750248975587467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.703346076955323
E02000079,Bexley 015,2.2840949241519994,1.6075290294176,1.7087844375851076,1.0710354760869347,0.0,0.0,0.0,1.0,0.0,0.7888908245833274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.694074490019814
E02000080,Bexley 016,1.801997243415864,1.1951534722118862,1.261314208267,0.6808391297503007,0.0,0.0,0.0,1.0,0.0,0.5694028635456478,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7099008612302846
E02000081,Bexley 017,1.784160964258047,1.3337226171192786,1.2014435173452354,0.750994848431857,0.0,0.0,0.0,1.0,0.0,0.4360290748245833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.669552542218595
E02000082,Bexley 018,1.6608876467334748,0.9901982039182984,1.1535151749375507,0.8325595833516368,0.0,0.0,0.0,1.0,0.0,0.3918675942586493,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.712891613030518
E02000083,Bexley 019,2.057121713949756,1.4570895604627887,1.545830784393418,0.9662023361973122,0.0,1.0,0.0,0.0,0.0,0.6359299380382146,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.644067505328944
E02000084,Bexley 020,1.6920261946395088,1.1616594279666212,1.094712638336008,0.5096401393248726,0.0,0.0,0.0,1.0,0.0,0.4807833993023988,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.702355910736825
E02000085,Bexley 021,1.7873405515014298,1.229797967748679,1.0505015688177863,0.7004654634129656,0.0,0.0,0.0,1.0,0.0,0.5718924421495716,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.717968932660583
E02000086,Bexley 022,1.7225823171310242,1.1285121999647996,1.1715468321900016,0.7979963190419804,0.0,0.0,0.0,1.0,0.0,0.4348184166291547,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.734829583947561
E02000087,Bexley 023,1.8034713986081132,1.16051667113337,1.3255189580234388,0.8237828767261061,0.0,0.0,0.0,1.0,0.0,0.582628971914363,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7432452922432176
E02000088,Bexley 024,1.6786154056612224,1.0475917183979435,1.1333783310440952,0.8167301563171954,0.0,0.0,0.0,1.0,0.0,0.3545492513904694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.727900246585591
E02000089,Bexley 025,1.5167419634577213,0.8341623753098718,1.060810007807997,0.5661574625540967,0.0,0.0,0.0,1.0,0.0,0.4385786297795884,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7410054413224154
E02000090,Bexley 026,2.012357180571526,1.3910318720963546,1.5268285362928629,0.9658902325519904,0.0,1.0,0.0,0.0,0.0,0.7369217418126861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.684919364656223
E02000091,Bexley 027,1.8259878255278976,1.3619995860795178,1.2462042289110875,0.7407554023941181,0.0,0.0,0.0,1.0,0.0,0.7666911364885178,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.694183773358205
E02000092,Bexley 028,2.0242363701752253,1.4166595081375095,1.4239998713032531,0.9490791630645968,0.0,1.0,0.0,0.0,0.0,0.5379108886588042,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.712700719533885
E02000093,Brent 001,1.6580894158215336,1.0429669516543292,1.0012426173910958,0.9397466780904196,0.0,1.0,0.0,0.0,0.0,0.6257517052620708,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.790052842625143
E02000094,Brent 002,2.1293224239690542,1.4459574929636112,1.5544335598221093,1.3241276958673265,0.0,1.0,0.0,0.0,0.0,0.7937609291944386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.780110860153999
E02000095,Brent 003,1.9216062328297887,1.330342818529549,1.3883347655072356,1.0109953843014632,0.0,1.0,0.0,0.0,0.0,0.600090398465058,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.743929525354703
E02000096,Brent 004,1.884929487751073,1.1881547424206838,1.2769606368125903,1.1035405919070695,0.0,0.0,0.0,1.0,0.0,0.5936268237910995,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.720396030297728
E02000097,Brent 005,1.8724925517432345,1.2704325604152715,1.36091578765807,1.1573907603894378,0.0,1.0,0.0,0.0,0.0,0.4773061002137929,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.768421343968806
E02000098,Brent 006,1.8208141113834275,1.2378632202560678,1.3237040959724349,0.957147500082732,0.0,1.0,0.0,0.0,0.0,0.5469730349936829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7879306679330464
E02000099,Brent 007,1.8816433282214944,1.2825764189120386,1.41695671175318,1.1136539191192476,0.0,0.0,1.0,0.0,0.0,0.4520082378070411,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7392602563600335
E02000100,Brent 008,2.020113582093211,1.4795060698524418,1.4145652629194272,1.2125230496576145,0.0,0.0,0.0,1.0,0.0,0.4241526340922846,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.744473254662565
E02000101,Brent 009,2.064551089120014,1.4995282839578647,1.4897684466687084,1.0582401861853046,0.0,0.0,1.0,0.0,0.0,0.5015031736439998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.74188474726077
E02000102,Brent 010,2.0902552427996426,1.5334415065620153,1.6355380976815994,1.210511257161137,0.0,0.0,1.0,0.0,0.0,0.7295970134243354,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.742253574740772
E02000103,Brent 011,2.051016462233082,1.404363829899017,1.5628699141535858,1.1765740767617774,0.0,0.0,1.0,0.0,0.0,0.5712851153036165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.767787147021724
E02000104,Brent 012,2.133613999172768,1.509681587152459,1.6073088496743326,1.2206440484779857,0.0,1.0,0.0,0.0,0.0,0.6466127807502668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.711267804872282
E02000105,Brent 013,1.9117422121482128,1.295911425994201,1.4952480715411616,0.8696662315049938,0.0,0.0,1.0,0.0,0.0,0.6067262854491521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.730385608366149
E02000106,Brent 014,2.1986179916440136,1.6261688549261697,1.5567474461677009,1.2839966563652008,0.0,0.0,1.0,0.0,0.0,0.7428930909786642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7812414241780345
E02000107,Brent 015,2.2411349271420558,1.5881500906887822,1.7468254443386038,1.2915975761573026,0.0,0.0,1.0,0.0,0.0,0.8580094470148296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.832952789493245
E02000108,Brent 016,1.88809700136794,1.3117245178253183,1.4156206516940408,1.118449690864166,0.0,1.0,0.0,0.0,0.0,0.5565069227441862,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.759851146463414
E02000110,Brent 018,2.082003640916305,1.425703189933282,1.625065791401951,1.2233257148058068,0.0,0.0,1.0,0.0,0.0,0.6212657234778445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.889260955083633
E02000111,Brent 019,1.9913612979198292,1.416346350310857,1.4691371036027363,0.8744536763288097,0.0,0.0,1.0,0.0,0.0,0.6583572556015447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.745959909379558
E02000112,Brent 020,2.096873234883641,1.4034580657210476,1.5298468687245803,1.0813771429715873,0.0,0.0,1.0,0.0,0.0,0.921046431274446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.75700666583305
E02000113,Brent 021,2.2954284687076885,1.7106661736808273,1.7236829666875166,1.1941837059942977,0.0,0.0,0.0,0.0,1.0,0.9113785304365154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.684341049460791
E02000114,Brent 022,1.9894687691121185,1.4215630540184618,1.3692685522596426,0.9736986802469058,0.0,0.0,1.0,0.0,0.0,0.7596053953273117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.868053851370112
E02000115,Brent 023,2.1961977872878844,1.4348314239754767,1.8070478473995495,1.2994630866332677,0.0,0.0,1.0,0.0,0.0,0.8412828370137414,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.897983821906602
E02000116,Brent 024,2.16655348209702,1.557499869723053,1.745642762847475,1.1264519593305404,1.0,0.0,0.0,0.0,0.0,0.7668901850694553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8179500908759207
E02000117,Brent 025,2.1080412204480474,1.5326838616689356,1.5680585131381612,1.202428473285265,1.0,0.0,0.0,0.0,0.0,0.8752019255733032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7902510410471217
E02000118,Brent 026,1.7691235660093765,1.1159110522340323,1.3299560973977331,0.8563347660734747,0.0,1.0,0.0,0.0,0.0,0.7456364685797849,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7726783324116258
E02000119,Brent 027,2.2042827464475434,1.59916073668729,1.703383645281296,1.3648348845140563,1.0,0.0,0.0,0.0,0.0,0.971173673821294,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.771660191466528
E02000120,Brent 028,2.3342786240338818,1.5840996623882229,1.8036566152249944,1.2763764342174373,0.0,0.0,1.0,0.0,0.0,0.9488941031881676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.96891852154786
E02000121,Brent 029,2.0294643209883985,1.4427705095917536,1.4890416542417595,1.109727296077512,0.0,0.0,1.0,0.0,0.0,0.6723842470288915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.728210901656994
E02000122,Brent 030,1.9096304110043816,1.2507969537537162,1.4586448089288844,1.1586666046844103,0.0,1.0,0.0,0.0,0.0,0.7104214777009771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.973135079328016
E02000123,Brent 031,2.3001943810696632,1.6277425093086495,1.8627075318518875,1.155466345356794,1.0,0.0,0.0,0.0,0.0,0.999152044347793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8069640953010544
E02000124,Brent 032,2.1862950979097704,1.5074504463347416,1.5755662662322063,1.4349333038532182,0.0,0.0,1.0,0.0,0.0,0.9381087143174432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.009986186403013
E02000125,Brent 033,1.941381163829176,1.271711337731272,1.447027762536992,1.0028009056861915,0.0,1.0,0.0,0.0,0.0,0.7469075363143102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.95061144136546
E02000126,Brent 034,1.997174530322375,1.340471532061093,1.469635543656068,1.236802462522016,0.0,0.0,0.0,0.0,1.0,0.9837957309152728,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.939358327035243
E02000127,Bromley 001,2.043461242469081,1.4957837878577094,1.5329500610895537,1.1448664676686695,0.0,1.0,0.0,0.0,0.0,0.5834807254675953,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7009944692973327
E02000128,Bromley 002,1.665155470318516,0.9081935190048108,1.2057629825592853,0.7287051917502795,0.0,0.0,0.0,1.0,0.0,0.5474742930421871,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.757971149895823
E02000130,Bromley 004,1.9257022729810904,1.2905128633390195,1.3679250866477977,1.0503830892318988,0.0,1.0,0.0,0.0,0.0,0.6396311047998956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8102305878086136
E02000131,Bromley 005,2.100987144132907,1.4163537433172282,1.5733340537685303,1.1015652192785006,0.0,0.0,1.0,0.0,0.0,0.7673668603618647,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.794726502547778
E02000132,Bromley 006,2.0533167080479826,1.3793435201803792,1.6181548252176143,1.1466800577300178,0.0,1.0,0.0,0.0,0.0,0.8050782388703802,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.74675308954409
E02000133,Bromley 007,1.7914874153681162,1.102858244370316,1.3549256095984108,0.9564939555283758,0.0,0.0,0.0,1.0,0.0,0.6533402662345391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.789053869082848
E02000134,Bromley 008,2.271622245559924,1.5407255110139182,1.4972039270735713,1.2163576412560368,0.0,1.0,0.0,0.0,0.0,0.7931818091679258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.731799326526064
E02000135,Bromley 009,2.2211427230728877,1.6558986282145305,1.715833730478219,1.01104083874516,0.0,0.0,0.0,0.0,1.0,0.8497614589943009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.741314198136017
E02000136,Bromley 010,2.1071717915913277,1.5215022164515344,1.5350750236408082,1.2432190424300698,0.0,0.0,0.0,1.0,0.0,0.6411590511021075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.753186490543615
E02000137,Bromley 011,1.7601659470305562,1.0983082078616446,1.0814402825743492,1.0025688060192892,0.0,0.0,0.0,1.0,0.0,0.7147002564132788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.741983771324677
E02000138,Bromley 012,1.7088890696679864,1.0626254158479709,1.0256418495948008,0.9386070500036962,0.0,0.0,0.0,1.0,0.0,0.7354004104433979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.743411838352893
E02000139,Bromley 013,1.9289303699201008,1.2929941359381965,1.1670956321284467,1.0930138419081743,0.0,0.0,0.0,1.0,0.0,0.6663712623604376,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.773940794804908
E02000140,Bromley 014,2.072115597901817,1.4467611435084258,1.4775508076336512,1.2437505910641862,0.0,0.0,0.0,0.0,1.0,0.6137567935184809,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.663560232476339
E02000141,Bromley 015,1.8638561852283628,1.2747611710647682,1.32019920998772,0.8964594080929305,0.0,1.0,0.0,0.0,0.0,0.7995493950848741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.7489099511850448
E02000142,Bromley 016,1.7497089523478953,1.1184416899341467,1.0871276272657446,1.0443122496864945,0.0,0.0,0.0,1.0,0.0,0.6409093453129544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7356834820327727
E02000144,Bromley 018,2.3459821688399973,1.484908277627695,1.6370963346342744,1.1813029177948493,0.0,1.0,0.0,0.0,0.0,0.811876066105022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.7392704431237487
E02000145,Bromley 019,2.145728303935727,1.518390510700046,1.4526813807326655,1.1455153464415575,0.0,0.0,0.0,0.0,1.0,0.565049968708429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.669909142988038
E02000146,Bromley 020,1.8861899418213477,1.2652446063330114,1.1403058697247117,0.9966010219238902,0.0,0.0,0.0,1.0,0.0,0.6611534614562158,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7464255638352255
E02000147,Bromley 021,1.5680059099220869,0.9083592861413332,0.9743790861309872,0.6575773191777938,0.0,0.0,0.0,1.0,0.0,0.6085908584869202,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.752242343208274
E02000148,Bromley 022,1.747995050117043,1.1436311038795162,1.152774483319386,1.02426191892381,0.0,0.0,0.0,1.0,0.0,0.6870197506053842,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.803520637762492
E02000149,Bromley 023,2.097546031401305,1.374623895939758,1.505123457329277,1.2374613036245927,0.0,0.0,0.0,1.0,0.0,0.5838805876382129,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.697798776638944
E02000150,Bromley 024,2.022225376269754,1.6102468413985025,1.234270222392066,1.135461951666496,0.0,0.0,0.0,1.0,0.0,0.5173151404450789,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.753267226318393
E02000151,Bromley 025,1.542660917871828,0.8096111239635337,0.9706733926540954,0.9618625926161304,0.0,0.0,0.0,1.0,0.0,0.4441234869882039,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.804629930524287
E02000152,Bromley 026,1.9046079320515903,1.413043249439655,1.3499259349626302,0.9983744417132626,0.0,1.0,0.0,0.0,0.0,0.5576824526202752,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.718233646447515
E02000153,Bromley 027,1.609171901516579,1.054445788984247,0.8899985110922733,0.9905197985916656,0.0,0.0,0.0,1.0,0.0,0.3669708914299647,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.786029716034842
E02000154,Bromley 028,2.134732348792049,1.4073619524703274,1.636291747245255,1.107557544281789,0.0,0.0,0.0,1.0,0.0,0.6668655551888018,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.727071192758341
E02000155,Bromley 029,1.7615225458685395,1.1789962496990884,1.1498938679947814,0.951059039209648,0.0,0.0,0.0,1.0,0.0,0.4770288614671273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7182435133497815
E02000156,Bromley 030,1.7312554754734568,0.9471684450093072,1.1350512287945465,0.8989406450918844,0.0,0.0,0.0,1.0,0.0,0.5663935979818384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.740746588399076
E02000157,Bromley 031,1.488662937821482,0.9238278545044444,0.9708244171806678,0.3748162098248998,0.0,0.0,0.0,1.0,0.0,0.449449828121804,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.777870577428802
E02000158,Bromley 032,1.8644301622700756,1.3199816584281854,1.3305105251718108,0.7598669419571128,0.0,0.0,0.0,1.0,0.0,0.4868656698933751,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.732764068121141
E02000159,Bromley 033,1.8858747950216928,1.30005923363497,1.255312906469157,0.783540853623255,0.0,0.0,0.0,1.0,0.0,0.6805566929030054,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.791471787856514
E02000160,Bromley 034,1.6909357721336975,1.0344455485971178,1.169144122494574,0.7590349599365709,0.0,0.0,0.0,1.0,0.0,0.4722454033871998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7497897341508737
E02000161,Bromley 035,1.465177844722194,0.8439674992990059,0.9777157566643128,0.5050868128071914,0.0,0.0,0.0,1.0,0.0,0.4321770762029015,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.747529010513433
E02000162,Bromley 036,1.7780289311371222,1.2821582404046208,1.121747185634102,0.5906305295471805,0.0,0.0,0.0,1.0,0.0,0.5721471238531673,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.737198626494396
E02000163,Bromley 037,1.5784752238749713,0.8627702618952643,0.920762208872951,0.929756841740158,0.0,0.0,0.0,1.0,0.0,0.5236989428459409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7426615976934663
E02000165,Bromley 039,1.818475358388504,1.3023777860815604,1.1993074643686854,0.6295485955775503,0.0,0.0,0.0,1.0,0.0,0.4254286129216255,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6258708126338894
E02000166,Camden 001,2.271604376417787,1.6414957620883586,1.846728709429292,1.182423033637006,0.0,0.0,0.0,0.0,1.0,0.9706162223147904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.042434764560715
E02000167,Camden 002,2.019577973646751,1.2069502431121213,1.4376174577756664,0.8970796650224666,0.0,1.0,0.0,0.0,0.0,1.1492277359166236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.146947916430976
E02000168,Camden 003,2.0470365455967,1.4133681385946568,1.4484608839881514,1.078539719564169,0.0,0.0,1.0,0.0,0.0,0.9536009829558691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.017739884854907
E02000169,Camden 004,1.8313440344874643,0.9763239859790666,1.2007199246093028,1.114470369508891,0.0,0.0,1.0,0.0,0.0,1.2087853586855728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.113175470628137
E02000170,Camden 005,2.05653057133384,1.2975803712281675,1.6134710369340313,1.214670164989233,0.0,0.0,1.0,0.0,0.0,1.1033247934023047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.949355661597882
E02000171,Camden 006,2.0603110679567176,1.412663265492744,1.453644492086887,1.2055946682219305,0.0,0.0,1.0,0.0,0.0,0.9725617516530604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.051808738957834
E02000172,Camden 007,2.148048004967727,1.4699572000941097,1.588197174353707,1.2770919881658922,0.0,0.0,0.0,0.0,1.0,0.9570387551884806,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9296977284534047
E02000173,Camden 008,2.108216113196785,1.3653788045746855,1.5877236073368095,1.1736116649920392,0.0,0.0,1.0,0.0,0.0,1.1967977238180525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.088866102880354
E02000174,Camden 009,2.103151286593222,1.402057588627348,1.692310493275137,1.17934220264749,1.0,0.0,0.0,0.0,0.0,0.9562648963931684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.985583129468065
E02000175,Camden 010,2.1985099443207967,1.4680939313646928,1.6728189215230165,1.2606254667498222,0.0,0.0,1.0,0.0,0.0,1.0321461382344528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.004117312193248
E02000176,Camden 011,1.97796964706692,1.134406218126131,1.456370120625755,1.1214282540148803,0.0,0.0,1.0,0.0,0.0,1.1380983189454252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.077660317396486
E02000177,Camden 012,2.186249094203376,1.5327061928260175,1.6895373643438945,1.1747903260352632,1.0,0.0,0.0,0.0,0.0,0.9505221022954938,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.975008848280943
E02000178,Camden 013,1.996929735026308,1.3085881572327815,1.5604001302265813,1.0065637695023884,1.0,0.0,0.0,0.0,0.0,1.0750588476958622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.961741771617762
E02000179,Camden 014,2.058067155997167,1.3557945161110625,1.471519330847452,1.0734289171585334,0.0,0.0,1.0,0.0,0.0,1.2082079085142148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.071115533502886
E02000180,Camden 015,2.1320538207637862,1.3890669874433936,1.6719039782813558,1.1151393073249596,1.0,0.0,0.0,0.0,0.0,1.075829573315027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.038297816879586
E02000181,Camden 016,1.8458123278119485,1.061544152618623,1.2979313135615551,1.1308730937079068,0.0,0.0,1.0,0.0,0.0,0.9781812885272804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.025795532607461
E02000182,Camden 017,2.167009340730885,1.4295052053963406,1.6041014733650707,1.1073134734317307,0.0,0.0,1.0,0.0,0.0,1.2045929415721517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.098579856219208
E02000183,Camden 018,2.4142407417807767,1.6404065695088157,1.959731993657301,1.2286371137172452,1.0,0.0,0.0,0.0,0.0,1.1754440496213272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.157993677409737
E02000184,Camden 019,2.167364636723092,1.5348213371151929,1.6744123615952866,1.1374214322329297,1.0,0.0,0.0,0.0,0.0,1.040511419224873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.967611287181013
E02000185,Camden 020,2.05428528594014,1.307138316920033,1.5983533302904154,1.1072339313837516,1.0,0.0,0.0,0.0,0.0,1.0065637695023884,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.915958133884954
E02000186,Camden 021,2.761795676706777,2.000557145017916,2.176648404073597,1.5237101584628316,1.0,0.0,0.0,0.0,0.0,1.290439857639949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.104409646318092
E02000187,Camden 022,2.422591412415242,1.6263348209990032,1.9639744746004164,1.140694331242614,1.0,0.0,0.0,0.0,0.0,1.1298814619603963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.115985585818311
E02000188,Camden 023,2.235618189340797,1.529936709303463,1.7302578479836448,1.182701936208588,0.0,0.0,0.0,0.0,1.0,1.0752701425249598,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.889805435306373
E02000191,Camden 026,2.701837726644628,1.6698163425727264,2.01031665441963,1.4907830202218044,0.0,0.0,1.0,0.0,0.0,1.4750925147119611,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.122171752843292
E02000192,Camden 027,2.252348050307671,1.4108934417452337,1.7182268061439534,1.3065075513422575,1.0,0.0,0.0,0.0,0.0,1.2189067624689724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.135176296323225
E02000193,Camden 028,2.8418664431420138,1.899962675024008,2.244371462121235,1.459906392123818,1.0,0.0,0.0,0.0,0.0,1.546884876011305,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.153980351159821
E02000194,Croydon 001,2.075663902572755,1.5087329752629748,1.5598854977103562,1.0508971302130865,0.0,1.0,0.0,0.0,0.0,0.8657711876214697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.807174289664203
